time,source,device_name,fragment.series,value,unit
2022-03-26T15:58:00.378+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.397+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.417+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.435+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.452+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.473+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.493+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.514+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.540+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.560+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.580+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.599+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.616+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.636+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.656+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.676+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.695+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.714+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.731+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.749+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.767+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.787+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.807+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.828+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.847+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.864+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.884+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.903+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.921+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.942+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.960+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.977+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:00.995+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.015+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.034+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.052+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.071+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.090+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.110+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.127+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.146+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.166+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.185+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.205+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.228+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.249+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.272+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.290+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.311+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.331+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.351+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.376+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.399+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.418+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.437+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.458+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.477+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.494+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.512+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.531+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.553+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.570+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.590+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.610+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.630+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.647+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.666+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.685+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.703+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.723+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.741+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.763+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.783+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.802+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.824+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.845+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.863+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.883+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.904+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.924+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.943+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:01.961+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.009+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.028+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.048+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.065+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.083+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.100+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.118+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.135+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.154+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.172+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.189+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.208+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.227+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.244+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.262+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.280+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.298+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.315+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.335+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.350+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.368+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.387+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.403+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.420+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.437+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.454+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.473+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.494+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.513+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.531+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.548+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.566+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.585+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.602+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.619+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.635+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.652+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.674+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.693+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.710+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.726+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.744+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.762+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.780+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.798+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.817+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.834+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.850+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.866+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.883+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.898+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.916+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.934+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.951+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.968+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:02.985+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.002+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.018+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.033+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.051+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.071+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.090+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.109+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.127+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.144+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.162+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.177+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.198+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.217+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.234+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.251+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.268+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.284+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.301+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.319+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.337+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.355+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.373+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.391+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.409+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.425+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.444+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.464+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.481+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.502+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.517+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.534+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.550+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.569+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.590+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.608+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.627+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.644+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.665+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.682+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.697+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.715+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.735+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.752+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.769+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.826+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.844+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.864+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.884+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.903+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.920+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.938+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.959+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.977+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:03.996+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.016+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.034+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.052+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.070+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.087+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.106+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.128+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.146+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.164+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.186+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.205+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.226+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.244+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.266+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.286+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.307+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.326+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.345+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.364+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.383+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.401+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.421+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.443+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.462+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.481+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.500+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.518+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.536+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.558+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.578+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.598+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.616+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.636+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.657+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.676+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.695+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.713+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.731+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.750+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.770+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.790+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.810+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.830+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.847+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.866+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.885+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.905+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.923+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.943+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.959+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.978+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:04.999+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.020+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.041+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.060+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.079+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.096+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.116+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.134+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.153+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.174+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.194+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.211+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.229+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.248+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.268+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.286+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.306+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.327+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.345+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.364+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.382+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.401+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.421+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.441+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.461+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.479+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.498+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.515+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.534+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.557+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.576+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.595+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.619+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.636+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.653+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.672+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.694+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.715+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.733+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.790+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.809+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.829+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.848+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.867+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.885+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.902+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.923+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.944+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.963+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.982+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:05.999+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.019+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.039+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.059+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.078+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.095+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.117+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.136+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.154+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.175+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.194+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.213+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.231+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.250+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.269+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.285+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.307+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.325+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.344+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.362+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.383+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.402+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.422+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.443+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.462+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.479+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.497+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.515+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.535+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.557+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.576+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.594+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.613+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.631+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.651+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.668+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.686+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.715+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.735+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.756+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.777+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.796+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.815+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.836+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.855+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.878+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.900+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.918+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.937+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.957+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.977+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:06.996+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.016+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.033+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.051+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.072+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.091+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.111+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.130+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.147+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.165+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.186+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.204+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.225+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.244+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.262+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.280+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.300+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.319+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.336+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.365+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.391+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.410+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.435+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.458+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.480+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.500+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.518+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.547+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.563+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.583+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.605+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.626+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.645+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.665+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.683+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.702+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.724+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.744+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.798+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.815+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.832+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.854+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.874+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.890+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.909+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.927+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.945+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.964+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.980+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:07.998+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.016+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.034+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.052+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.070+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.089+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.105+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.123+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.142+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.161+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.179+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.198+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.219+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.238+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.255+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.274+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.292+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.309+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.328+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.347+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.364+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.386+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.403+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.420+01:00,100200,test,f.s,95,°C
022-03-26T15:58:08.438+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.457+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.477+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.496+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.516+01:00,100200,test,f.s,95,°C
2022-03-26T15:58:08.533+01:00,100200,test,f.s,95,°C
